,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Defender_rating,home_Defender_rating,away_Attacker_rating,home_Attacker_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
14359,1028867,8611,10235,2011/2012,2012-03-18 00:00:00,AWAY_WIN,70.33333333333333,66.33333333333333,71.5,78.0,68.0,69.0,68.8,73.33333333333333
14361,1028871,9908,8674,2011/2012,2012-03-18 00:00:00,HOME_WIN,67.0,65.0,69.0,69.0,70.0,69.0,71.5,66.5
14362,1028876,10229,10219,2011/2012,2012-03-25 00:00:00,HOME_WIN,64.2,70.0,67.0,69.5,69.0,74.0,67.0,75.0
14363,1028882,9791,9908,2011/2012,2012-03-25 00:00:00,HOME_WIN,64.75,63.5,68.25,69.0,69.0,68.0,66.0,67.5
14364,1028883,9761,8464,2011/2012,2012-03-24 00:00:00,DRAW,65.0,66.0,67.5,68.0,71.0,72.0,69.75,66.0
14365,1028884,10228,9839,2011/2012,2012-03-24 00:00:00,HOME_WIN,63.666666666666664,66.0,66.0,74.0,65.0,68.0,66.2,73.4
14366,1028889,10217,8611,2011/2012,2012-03-24 00:00:00,DRAW,73.0,66.0,71.0,66.5,69.0,68.0,74.0,65.75
14367,1028892,8593,8640,2011/2012,2012-03-25 00:00:00,HOME_WIN,73.5,73.25,76.0,70.0,77.0,73.0,76.0,72.25
14368,1028894,8526,10235,2011/2012,2012-03-25 00:00:00,AWAY_WIN,70.33333333333333,62.75,71.5,66.0,68.0,68.0,71.0,66.75
14369,1028897,9803,8277,2011/2012,2012-03-24 00:00:00,HOME_WIN,70.8,66.33333333333333,76.0,68.0,77.0,67.0,68.25,69.6
14370,1028899,10218,8674,2011/2012,2012-03-23 00:00:00,AWAY_WIN,67.0,62.6,69.0,62.666666666666664,70.0,65.0,70.66666666666667,66.0
14371,1028911,9908,10218,2011/2012,2012-03-30 00:00:00,HOME_WIN,62.8,64.5,62.5,68.33333333333333,65.0,63.0,66.33333333333333,67.66666666666667
14372,1028921,8674,10228,2011/2012,2012-03-31 00:00:00,AWAY_WIN,66.0,66.5,74.0,69.0,68.0,70.0,73.4,68.71428571428571
14373,1028924,8640,9839,2011/2012,2012-03-31 00:00:00,HOME_WIN,64.33333333333333,73.5,66.5,76.0,65.0,77.0,66.2,75.42857142857143
14374,1028926,8611,9803,2011/2012,2012-03-31 00:00:00,HOME_WIN,66.33333333333333,72.5,68.0,71.0,67.0,69.0,69.6,74.2
14375,1028928,10235,9761,2011/2012,2012-03-31 00:00:00,HOME_WIN,65.75,70.33333333333333,68.0,69.5,72.0,68.0,67.5,71.0
14376,1028933,8464,8526,2011/2012,2012-04-01 00:00:00,HOME_WIN,62.75,65.25,66.0,67.5,64.0,71.0,66.75,69.75
14377,1028936,10219,10217,2011/2012,2012-04-01 00:00:00,HOME_WIN,66.6,64.0,67.0,67.0,68.0,69.0,68.75,67.0
14378,1028937,8593,9791,2011/2012,2012-04-01 00:00:00,HOME_WIN,66.5,74.0,69.0,71.5,68.0,73.0,69.5,72.2
14379,1028939,8277,10229,2011/2012,2012-04-01 00:00:00,DRAW,71.0,70.0,70.5,76.0,74.0,77.0,75.0,68.75
14380,1028945,9761,9791,2011/2012,2012-04-11 00:00:00,AWAY_WIN,64.33333333333333,66.0,67.0,68.0,68.0,72.0,66.5,68.0
14381,1028946,10228,8593,2011/2012,2012-04-11 00:00:00,AWAY_WIN,74.0,66.0,70.0,74.0,73.0,68.0,73.0,73.4
14382,1028948,10218,8464,2011/2012,2012-04-10 00:00:00,AWAY_WIN,65.25,63.25,67.5,62.5,71.0,65.0,69.75,65.75
14383,1028949,9803,10235,2011/2012,2012-04-11 00:00:00,DRAW,70.33333333333333,66.33333333333333,69.5,68.0,68.0,67.0,71.0,69.6
14384,1028950,10229,8611,2011/2012,2012-04-11 00:00:00,DRAW,70.0,71.0,78.0,70.5,69.0,74.0,74.75,75.2
14385,1028951,10219,8640,2011/2012,2012-04-11 00:00:00,HOME_WIN,74.0,64.2,0.0,67.0,77.0,69.0,75.77777777777777,67.0
14386,1028952,8526,9908,2011/2012,2012-04-12 00:00:00,HOME_WIN,66.5,63.0,67.66666666666667,66.0,63.0,68.0,65.66666666666667,66.5
14387,1028953,9839,8277,2011/2012,2012-04-12 00:00:00,AWAY_WIN,70.0,64.33333333333333,76.0,66.5,77.0,65.0,67.75,66.2
14388,1028954,10217,8674,2011/2012,2012-04-12 00:00:00,HOME_WIN,66.5,66.0,69.0,66.5,70.0,68.0,69.0,68.75
14389,1028494,9803,10219,2011/2012,2011-08-19 00:00:00,AWAY_WIN,63.6,66.0,62.5,67.0,64.0,65.0,65.0,70.16666666666667
14390,1028495,8277,9908,2011/2012,2011-08-20 00:00:00,HOME_WIN,65.0,65.75,71.5,75.0,66.0,65.0,68.25,67.8
14391,1028496,10228,8611,2011/2012,2011-08-20 00:00:00,AWAY_WIN,74.5,67.5,75.5,70.0,73.0,67.0,73.5,72.0
14392,1028497,10218,8526,2011/2012,2011-08-20 00:00:00,DRAW,63.5,64.0,64.5,62.0,64.0,64.0,65.5,62.333333333333336
14393,1028498,9761,8674,2011/2012,2011-08-20 00:00:00,DRAW,64.66666666666667,66.33333333333333,76.0,69.33333333333333,69.0,71.0,71.33333333333333,67.5
14394,1028507,9791,10235,2011/2012,2011-08-21 00:00:00,DRAW,71.5,66.5,67.33333333333333,70.0,67.0,68.0,68.4,68.33333333333333
14395,1028508,10229,8464,2011/2012,2011-08-21 00:00:00,HOME_WIN,64.6,69.25,68.33333333333333,69.5,73.0,68.0,72.5,72.75
14396,1028509,9839,8593,2011/2012,2011-08-21 00:00:00,DRAW,77.66666666666667,63.5,75.33333333333333,68.0,75.0,69.0,75.0,67.33333333333333
14397,1028510,10217,8640,2011/2012,2011-08-21 00:00:00,AWAY_WIN,73.33333333333333,66.6,0.0,63.5,78.0,67.0,75.42857142857143,71.33333333333333
14398,1028955,8464,10228,2011/2012,2012-04-14 00:00:00,AWAY_WIN,65.75,65.66666666666667,74.0,67.5,71.0,71.0,73.4,68.8
14399,1028956,8640,10229,2011/2012,2012-04-14 00:00:00,HOME_WIN,71.0,0.0,70.5,0.0,74.0,77.0,73.66666666666667,74.6
14400,1028957,8611,9761,2011/2012,2012-04-14 00:00:00,DRAW,66.0,72.66666666666667,67.5,78.0,72.0,69.0,68.0,73.33333333333333
14401,1028958,10235,10218,2011/2012,2012-04-14 00:00:00,HOME_WIN,62.5,70.33333333333333,63.5,69.66666666666667,65.0,68.0,65.75,71.75
14402,1028959,8674,9803,2011/2012,2012-04-15 00:00:00,AWAY_WIN,66.0,68.0,68.0,66.0,67.0,70.0,69.5,68.125
14403,1028960,9791,10219,2011/2012,2012-04-15 00:00:00,DRAW,64.0,64.33333333333333,65.0,67.0,69.0,68.0,62.666666666666664,66.5
14404,1028961,8277,10217,2011/2012,2012-04-15 00:00:00,HOME_WIN,65.33333333333333,70.0,66.5,76.0,68.0,77.0,67.4,67.75
14405,1028962,8593,8526,2011/2012,2012-04-15 00:00:00,HOME_WIN,63.75,77.66666666666667,66.0,74.0,68.0,73.0,66.5,73.33333333333333
14406,1028963,9908,9839,2011/2012,2012-04-15 00:00:00,HOME_WIN,64.0,66.5,66.0,67.66666666666667,65.0,66.0,65.75,67.33333333333333
14407,1028964,9761,9803,2011/2012,2012-04-20 00:00:00,AWAY_WIN,66.33333333333333,66.0,68.0,68.0,67.0,72.0,70.2,68.0
14408,1028965,10228,8277,2011/2012,2012-04-21 00:00:00,DRAW,71.0,66.0,76.0,74.0,77.0,71.0,67.4,73.4
14409,1028966,8526,9791,2011/2012,2012-04-21 00:00:00,AWAY_WIN,64.33333333333333,63.75,67.0,66.0,68.0,68.0,70.5,66.5
14410,1028967,10219,9908,2011/2012,2012-04-21 00:00:00,AWAY_WIN,66.5,64.2,69.0,67.0,66.0,69.0,67.33333333333333,67.0
14411,1028968,10218,8611,2011/2012,2012-04-21 00:00:00,AWAY_WIN,72.5,63.8,78.0,62.5,80.0,65.0,73.6,66.33333333333333
14412,1028969,10217,10235,2011/2012,2012-04-22 00:00:00,AWAY_WIN,70.33333333333333,65.0,66.5,66.5,68.0,68.0,71.0,67.4
14413,1028970,10229,9839,2011/2012,2012-04-22 00:00:00,HOME_WIN,64.33333333333333,71.0,66.0,72.0,65.0,74.0,66.2,74.83333333333333
14414,1028972,8640,8464,2011/2012,2012-04-22 00:00:00,HOME_WIN,65.66666666666667,72.0,67.5,76.0,71.0,77.0,68.8,73.875
14415,1028973,8593,8674,2011/2012,2012-04-22 00:00:00,HOME_WIN,66.5,77.66666666666667,66.0,74.0,70.0,73.0,70.42857142857143,73.33333333333333
14416,1028975,8674,8526,2011/2012,2012-04-27 00:00:00,DRAW,64.0,66.66666666666667,66.0,69.0,68.0,70.0,66.5,71.16666666666667
14417,1028980,9791,10228,2011/2012,2012-04-28 00:00:00,AWAY_WIN,66.0,63.5,74.0,67.0,71.0,68.0,73.4,67.8
14418,1028982,8277,10218,2011/2012,2012-04-28 00:00:00,HOME_WIN,63.8,69.0,62.0,74.0,65.0,77.0,66.33333333333333,67.75
14419,1028985,9839,10217,2011/2012,2012-04-28 00:00:00,HOME_WIN,65.0,64.0,64.5,66.0,68.0,65.0,68.75,66.25
14420,1028987,9908,9761,2011/2012,2012-04-28 00:00:00,AWAY_WIN,66.0,66.5,67.5,67.66666666666667,72.0,66.0,68.0,67.66666666666667
14421,1028993,9803,8640,2011/2012,2012-04-29 00:00:00,AWAY_WIN,73.0,66.5,0.0,68.0,77.0,67.0,74.66666666666667,71.0
14422,1028996,8611,8593,2011/2012,2012-04-29 00:00:00,AWAY_WIN,77.66666666666667,73.33333333333333,74.0,78.0,73.0,80.0,73.33333333333333,74.0
14423,1028997,8464,10219,2011/2012,2012-04-29 00:00:00,DRAW,64.2,65.0,70.0,67.0,69.0,71.0,63.5,66.8
14424,1029000,10235,10229,2011/2012,2012-04-29 00:00:00,HOME_WIN,70.5,70.33333333333333,70.5,66.5,74.0,68.0,71.75,69.4
14425,1029004,8674,9761,2011/2012,2012-05-02 00:00:00,DRAW,66.0,66.66666666666667,67.5,69.0,72.0,70.0,69.33333333333333,70.83333333333333
14426,1029005,9908,8277,2011/2012,2012-05-02 00:00:00,DRAW,69.25,67.25,75.0,67.66666666666667,77.0,66.0,69.0,67.33333333333333
14427,1029007,8464,10229,2011/2012,2012-05-02 00:00:00,DRAW,71.0,63.75,70.0,67.0,74.0,71.0,75.0,68.8
14428,1029010,8526,10218,2011/2012,2012-05-02 00:00:00,DRAW,64.25,64.5,62.0,65.66666666666667,65.0,68.0,65.75,67.66666666666667
14429,1029013,10219,9803,2011/2012,2012-05-02 00:00:00,HOME_WIN,65.75,64.2,69.0,70.0,66.0,69.0,68.6,66.75
14431,1029019,10235,9791,2011/2012,2012-05-02 00:00:00,HOME_WIN,63.5,70.33333333333333,67.0,68.0,68.0,68.0,67.8,71.0
14432,1029021,8640,10217,2011/2012,2012-05-02 00:00:00,HOME_WIN,65.0,73.0,66.5,0.0,68.0,77.0,65.4,74.66666666666667
14433,1029024,8611,10228,2011/2012,2012-05-02 00:00:00,AWAY_WIN,68.0,73.33333333333333,74.0,78.0,71.0,80.0,73.4,72.83333333333333
14434,1029029,10217,8526,2011/2012,2012-05-06 00:00:00,AWAY_WIN,64.5,65.8,66.0,66.0,68.0,68.0,66.25,68.25
14435,1029032,9761,10219,2011/2012,2012-05-06 00:00:00,HOME_WIN,63.4,66.0,70.0,67.5,69.0,72.0,66.75,69.66666666666667
14436,1029033,8277,8593,2011/2012,2012-05-06 00:00:00,AWAY_WIN,76.0,70.0,71.66666666666667,75.0,72.0,77.0,70.25,68.0
14437,1029035,10218,8640,2011/2012,2012-05-06 00:00:00,AWAY_WIN,73.0,63.8,0.0,63.0,77.0,65.0,74.66666666666667,66.0
14438,1029038,10228,10235,2011/2012,2012-05-06 00:00:00,AWAY_WIN,70.33333333333333,68.0,68.0,74.0,68.0,71.0,71.0,73.4
14439,1029042,9803,9908,2011/2012,2012-05-06 00:00:00,AWAY_WIN,66.0,66.33333333333333,68.25,68.0,66.0,66.0,64.66666666666667,70.6
14441,1029047,10229,8674,2011/2012,2012-05-06 00:00:00,HOME_WIN,66.5,71.0,69.0,69.66666666666667,70.0,74.0,69.71428571428571,75.0
14442,1029050,9791,8464,2011/2012,2012-05-06 00:00:00,AWAY_WIN,63.5,63.5,67.0,69.0,71.0,68.0,68.8,67.66666666666667
14443,1028511,8593,8277,2011/2012,2011-08-26 00:00:00,HOME_WIN,65.75,77.66666666666667,75.0,75.33333333333333,65.0,75.0,68.0,76.0
14444,1028512,10219,9761,2011/2012,2011-08-27 00:00:00,HOME_WIN,66.33333333333333,63.6,69.33333333333333,62.5,71.0,64.0,67.0,65.66666666666667
14445,1028513,8611,9839,2011/2012,2011-08-27 00:00:00,HOME_WIN,63.5,74.5,68.0,75.5,69.0,79.0,67.33333333333333,73.5
14446,1028515,8464,9791,2011/2012,2011-08-27 00:00:00,HOME_WIN,66.5,64.0,69.33333333333333,68.33333333333333,68.0,71.0,68.4,72.5
14447,1028516,9908,9803,2011/2012,2011-08-27 00:00:00,HOME_WIN,65.33333333333333,65.0,0.0,71.5,65.0,66.0,69.71428571428571,67.4
14448,1028517,10235,10228,2011/2012,2011-08-28 00:00:00,DRAW,67.5,69.0,70.0,69.0,67.0,67.0,72.0,67.83333333333333
14449,1028518,8674,10229,2011/2012,2011-08-28 00:00:00,AWAY_WIN,69.25,65.0,74.0,76.0,68.0,69.0,71.0,70.71428571428571
14450,1028519,8526,10217,2011/2012,2011-08-28 00:00:00,AWAY_WIN,65.83333333333333,63.5,0.0,64.5,67.0,64.0,68.0,65.5
14451,1028520,8640,10218,2011/2012,2011-08-28 00:00:00,HOME_WIN,62.4,73.33333333333333,61.0,0.0,64.0,78.0,62.0,75.42857142857143
14452,1028521,9803,8611,2011/2012,2011-09-10 00:00:00,HOME_WIN,74.5,65.33333333333333,75.5,67.0,79.0,69.0,72.0,70.0
14453,1028522,8526,8464,2011/2012,2011-09-10 00:00:00,HOME_WIN,64.5,62.5,68.33333333333333,64.5,71.0,68.0,69.33333333333333,65.5
14454,1028523,10217,10219,2011/2012,2011-09-10 00:00:00,AWAY_WIN,63.75,67.0,62.5,66.0,64.0,67.0,65.75,70.25
14455,1028524,10229,8277,2011/2012,2011-09-10 00:00:00,HOME_WIN,69.33333333333333,69.25,75.0,71.0,74.0,68.0,67.33333333333333,71.0
14456,1028525,9791,8593,2011/2012,2011-09-10 00:00:00,AWAY_WIN,75.5,66.5,75.33333333333333,69.33333333333333,75.0,68.0,77.0,68.4
14457,1028526,10228,8674,2011/2012,2011-09-11 00:00:00,HOME_WIN,64.66666666666667,66.5,0.0,70.0,69.0,67.0,70.71428571428571,72.0
14458,1028527,9761,10235,2011/2012,2011-09-11 00:00:00,AWAY_WIN,71.5,66.33333333333333,68.0,67.0,67.0,71.0,67.83333333333333,67.5
14459,1028528,9839,8640,2011/2012,2011-09-11 00:00:00,DRAW,73.33333333333333,63.5,0.0,67.33333333333333,76.0,69.0,75.42857142857143,67.0
14460,1028529,10218,9908,2011/2012,2011-09-11 00:00:00,AWAY_WIN,64.5,62.4,71.5,62.0,66.0,64.0,65.33333333333333,62.333333333333336
14461,1028530,8464,9761,2011/2012,2011-09-16 00:00:00,AWAY_WIN,66.33333333333333,65.5,67.0,68.5,71.0,71.0,65.8,70.0
14462,1028531,8674,10218,2011/2012,2011-09-17 00:00:00,HOME_WIN,62.6,64.66666666666667,60.0,66.0,64.0,69.0,62.333333333333336,71.33333333333333
14463,1028532,9839,10228,2011/2012,2011-09-17 00:00:00,AWAY_WIN,66.75,63.25,70.0,68.0,67.0,69.0,72.0,66.0
14464,1028533,8277,9803,2011/2012,2011-09-17 00:00:00,HOME_WIN,65.33333333333333,68.0,67.0,70.0,69.0,74.0,70.0,68.6
14465,1028534,10235,8526,2011/2012,2011-09-17 00:00:00,HOME_WIN,62.75,71.5,64.5,68.5,68.0,67.0,65.5,67.83333333333333
14466,1028535,8640,8593,2011/2012,2011-09-18 00:00:00,DRAW,75.5,73.0,74.5,76.0,75.0,76.0,76.0,75.85714285714286
14467,1028536,10219,10229,2011/2012,2011-09-18 00:00:00,AWAY_WIN,69.25,63.75,74.0,62.5,68.0,64.0,71.0,65.75
14468,1028537,8611,10217,2011/2012,2011-09-18 00:00:00,HOME_WIN,66.6,73.0,66.0,75.5,67.0,79.0,71.33333333333333,71.8
14469,1028538,9908,9791,2011/2012,2011-09-18 00:00:00,DRAW,66.5,65.33333333333333,69.33333333333333,71.5,68.0,66.0,68.0,67.0
14470,1028539,8640,9803,2011/2012,2011-09-24 00:00:00,HOME_WIN,65.75,73.0,67.0,76.0,69.0,78.0,70.6,75.85714285714286
14471,1028540,10217,9839,2011/2012,2011-09-24 00:00:00,HOME_WIN,63.25,66.4,68.0,66.0,69.0,67.0,66.0,69.75
14472,1028541,10228,9791,2011/2012,2011-09-24 00:00:00,DRAW,66.5,66.75,69.33333333333333,70.0,68.0,67.0,68.4,72.0
14473,1028542,9761,9908,2011/2012,2011-09-24 00:00:00,HOME_WIN,66.66666666666667,67.0,71.5,67.0,66.0,71.0,67.0,65.5
14474,1028543,8593,8611,2011/2012,2011-09-24 00:00:00,DRAW,73.66666666666667,77.66666666666667,76.0,75.33333333333333,79.0,75.0,72.5,76.0
14475,1028544,10229,10235,2011/2012,2011-09-25 00:00:00,HOME_WIN,69.0,69.25,68.0,74.0,67.0,68.0,67.83333333333333,71.0
14476,1028545,10219,8464,2011/2012,2011-09-25 00:00:00,HOME_WIN,65.25,63.75,67.33333333333333,62.5,71.0,64.0,72.33333333333333,65.75
14477,1028546,10218,8277,2011/2012,2011-09-25 00:00:00,AWAY_WIN,65.75,63.2,72.5,63.5,74.0,64.0,67.75,63.0
14478,1028547,8526,8674,2011/2012,2011-09-25 00:00:00,AWAY_WIN,64.5,62.75,66.0,64.5,69.0,68.0,72.2,65.5
14479,1028549,9791,8526,2011/2012,2011-09-30 00:00:00,HOME_WIN,63.2,66.5,65.0,68.5,68.0,68.0,65.5,68.16666666666667
14480,1028550,9908,10219,2011/2012,2011-10-01 00:00:00,HOME_WIN,63.6,65.5,62.5,69.0,64.0,66.0,65.66666666666667,68.0
14481,1028551,8611,10218,2011/2012,2011-10-02 00:00:00,DRAW,63.2,73.0,63.5,75.5,64.0,79.0,63.0,72.0
14482,1028552,8277,10228,2011/2012,2011-10-01 00:00:00,DRAW,66.75,65.75,70.0,75.0,67.0,74.0,72.0,67.8
14483,1028553,9803,9761,2011/2012,2011-10-01 00:00:00,HOME_WIN,67.0,64.0,67.0,65.5,71.0,69.0,65.5,70.16666666666667
14484,1028554,8674,8593,2011/2012,2011-10-02 00:00:00,HOME_WIN,77.66666666666667,64.5,75.33333333333333,66.0,75.0,69.0,76.0,72.2
14485,1028555,9839,10229,2011/2012,2011-10-02 00:00:00,AWAY_WIN,69.25,63.25,74.0,69.5,68.0,61.0,71.0,67.0
14486,1028556,10235,10217,2011/2012,2011-10-02 00:00:00,AWAY_WIN,66.4,68.0,66.0,68.5,67.0,67.0,69.75,69.25
14487,1028557,8464,8640,2011/2012,2011-10-02 00:00:00,AWAY_WIN,73.33333333333333,64.4,76.0,66.0,78.0,71.0,76.33333333333333,72.33333333333333
14488,1028558,8593,10229,2011/2012,2011-10-15 00:00:00,DRAW,69.25,75.66666666666667,74.0,76.0,68.0,75.0,71.0,74.8
14489,1028559,9791,8674,2011/2012,2011-10-15 00:00:00,HOME_WIN,64.5,66.5,66.0,68.5,69.0,68.0,71.6,68.16666666666667
14490,1028561,9761,10218,2011/2012,2011-10-16 00:00:00,HOME_WIN,63.2,67.0,63.5,67.0,64.0,71.0,63.0,65.5
14491,1028562,10219,8611,2011/2012,2011-10-15 00:00:00,AWAY_WIN,74.5,63.0,75.5,60.0,60.0,64.0,71.83333333333333,64.75
14492,1028563,8640,9908,2011/2012,2011-10-15 00:00:00,HOME_WIN,68.33333333333333,73.33333333333333,69.0,76.0,66.0,78.0,67.0,76.33333333333333
14493,1028564,8464,8277,2011/2012,2011-10-16 00:00:00,AWAY_WIN,65.75,64.4,75.0,66.0,74.0,71.0,67.6,72.33333333333333
14495,1028566,9803,10217,2011/2012,2011-10-16 00:00:00,HOME_WIN,66.4,64.0,66.0,65.5,67.0,69.0,69.75,70.16666666666667
14496,1028567,10235,9839,2011/2012,2011-10-16 00:00:00,HOME_WIN,63.25,69.33333333333333,68.0,68.5,61.0,67.0,67.33333333333333,68.4
14497,1222668,8525,9761,2012/2013,2012-08-10 00:00:00,DRAW,66.8,63.333333333333336,68.0,66.0,71.0,61.0,67.33333333333333,64.0
14498,1222669,10219,8640,2012/2013,2012-08-11 00:00:00,HOME_WIN,73.0,65.6,0.0,66.0,78.0,72.0,76.66666666666667,65.66666666666667
14499,1222670,9803,6413,2012/2013,2012-08-11 00:00:00,DRAW,65.0,66.5,64.0,69.5,63.0,64.0,66.2,67.5
14501,1222672,9908,10235,2012/2013,2012-08-12 00:00:00,AWAY_WIN,70.75,66.5,67.5,70.0,72.0,69.0,72.25,67.66666666666667
14502,1222673,8611,8674,2012/2013,2012-08-12 00:00:00,HOME_WIN,71.0,74.33333333333333,69.0,72.0,68.0,78.0,67.71428571428571,75.33333333333333
14503,1222674,8277,10217,2012/2013,2012-08-12 00:00:00,DRAW,66.66666666666667,70.0,66.0,75.5,70.0,75.0,68.66666666666667,68.75
14504,1222675,10228,8464,2012/2013,2012-08-12 00:00:00,AWAY_WIN,65.75,68.25,67.0,0.0,71.0,71.0,68.8,69.5
14505,1222676,8593,10229,2012/2013,2012-08-12 00:00:00,DRAW,72.0,75.0,72.0,73.33333333333333,76.0,76.0,73.5,72.25
14506,1222819,9908,8674,2012/2013,2012-10-26 00:00:00,HOME_WIN,69.0,66.0,68.0,70.5,68.0,69.0,68.8,67.0
14507,1222820,10217,8525,2012/2013,2012-10-27 00:00:00,HOME_WIN,63.25,65.0,63.0,66.0,61.0,65.0,62.5,68.66666666666667
14508,1222821,8464,9803,2012/2013,2012-10-27 00:00:00,DRAW,66.6,65.8,69.0,67.5,64.0,71.0,65.75,68.0
14509,1222825,9839,9761,2012/2013,2012-10-27 00:00:00,AWAY_WIN,67.0,62.5,66.5,66.0,71.0,65.0,64.75,65.85714285714286
14510,1222829,10235,8593,2012/2013,2012-10-28 00:00:00,DRAW,74.33333333333333,73.0,77.0,66.5,76.0,65.0,74.16666666666667,71.5
14511,1222831,6413,8640,2012/2013,2012-10-28 00:00:00,AWAY_WIN,0.0,65.0,66.0,64.0,68.0,66.0,74.44444444444444,65.0
14512,1222833,9791,10228,2012/2013,2012-10-28 00:00:00,HOME_WIN,68.33333333333333,63.5,68.0,67.66666666666667,71.0,69.0,69.83333333333333,69.6
14513,1222834,10219,8611,2012/2013,2012-10-28 00:00:00,AWAY_WIN,72.25,65.25,74.0,66.0,78.0,72.0,75.2,64.0
14514,1222836,8277,10229,2012/2013,2012-10-28 00:00:00,AWAY_WIN,72.0,71.33333333333333,72.0,74.33333333333333,76.0,75.0,71.5,71.0
14515,1222839,9803,10217,2012/2013,2012-11-02 00:00:00,DRAW,64.33333333333333,66.4,66.0,69.5,65.0,64.0,68.66666666666667,66.33333333333333
14516,1222843,8593,8277,2012/2013,2012-11-03 00:00:00,AWAY_WIN,71.33333333333333,72.0,75.5,77.0,75.0,76.0,71.2,73.8
14517,1222845,8525,9908,2012/2013,2012-11-03 00:00:00,AWAY_WIN,66.0,63.25,69.0,66.0,69.0,61.0,67.0,63.6
14518,1222847,10229,9839,2012/2013,2012-11-04 00:00:00,AWAY_WIN,63.0,72.0,67.0,72.0,65.0,76.0,64.8,71.5
14519,1222849,8640,9791,2012/2013,2012-11-03 00:00:00,HOME_WIN,62.0,71.0,67.66666666666667,0.0,69.0,68.0,69.6,75.77777777777777
14520,1222851,8674,8464,2012/2013,2012-11-04 00:00:00,AWAY_WIN,65.33333333333333,68.25,67.5,68.0,71.0,68.0,68.0,69.25
14521,1222852,10228,6413,2012/2013,2012-11-04 00:00:00,HOME_WIN,65.0,68.75,64.0,68.0,66.0,71.0,65.25,70.2
14522,1222854,8611,10235,2012/2013,2012-11-04 00:00:00,HOME_WIN,73.0,72.25,66.5,74.0,65.0,78.0,70.5,75.2
14523,1222855,9761,10219,2012/2013,2012-11-04 00:00:00,HOME_WIN,65.0,67.0,66.0,66.5,72.0,71.0,64.0,66.0
14524,1222860,9761,8674,2012/2013,2012-11-09 00:00:00,AWAY_WIN,68.25,67.0,68.0,66.5,68.0,71.0,68.25,66.0
14525,1222863,10219,9908,2012/2013,2012-11-10 00:00:00,HOME_WIN,66.0,65.0,70.5,66.0,69.0,72.0,67.5,64.0
14526,1222864,9839,8525,2012/2013,2012-11-10 00:00:00,HOME_WIN,63.25,63.0,66.0,67.0,61.0,65.0,63.8,64.8
14527,1222866,8464,9791,2012/2013,2012-11-10 00:00:00,HOME_WIN,62.0,65.4,66.5,67.33333333333333,69.0,71.0,69.33333333333333,68.0
14528,1222868,8277,8611,2012/2013,2012-11-11 00:00:00,DRAW,72.25,71.33333333333333,72.0,75.5,78.0,75.0,74.75,71.2
14529,1222870,10235,9803,2012/2013,2012-11-11 00:00:00,HOME_WIN,66.4,73.0,69.5,70.0,64.0,65.0,66.33333333333333,70.8
14530,1222871,10217,10229,2012/2013,2012-11-10 00:00:00,DRAW,72.0,65.0,71.0,66.0,76.0,65.0,70.6,68.66666666666667
14531,1222872,6413,8593,2012/2013,2012-11-11 00:00:00,AWAY_WIN,71.5,65.0,72.0,64.0,76.0,66.0,75.0,65.0
14532,1222873,8640,10228,2012/2013,2012-11-11 00:00:00,HOME_WIN,69.75,0.0,68.0,74.0,69.0,68.0,70.2,76.22222222222223
14533,1222874,10217,8640,2012/2013,2012-11-17 00:00:00,AWAY_WIN,0.0,64.33333333333333,0.0,66.0,68.0,70.0,76.2,67.83333333333333
14534,1222875,10228,10219,2012/2013,2012-11-17 00:00:00,AWAY_WIN,64.75,68.75,66.0,68.0,72.0,69.0,63.75,70.2
14535,1222876,6413,9761,2012/2013,2012-11-17 00:00:00,HOME_WIN,65.25,65.0,67.0,65.0,71.0,66.0,64.4,65.25
14536,1222877,8593,9839,2012/2013,2012-11-17 00:00:00,HOME_WIN,63.0,70.0,67.0,72.0,65.0,73.0,64.8,75.0
14537,1222878,8674,10229,2012/2013,2012-11-17 00:00:00,DRAW,72.0,68.25,70.33333333333333,68.0,76.0,68.0,71.6,68.25
14538,1222880,8277,8464,2012/2013,2012-11-18 00:00:00,HOME_WIN,65.4,71.33333333333333,67.0,75.5,71.0,75.0,68.0,71.2
14539,1222882,9791,9803,2012/2013,2012-11-18 00:00:00,HOME_WIN,66.4,62.0,69.0,66.0,64.0,69.0,65.75,69.28571428571429
14540,1222885,10235,8525,2012/2013,2012-11-18 00:00:00,HOME_WIN,63.0,71.75,66.0,70.0,61.0,65.0,63.6,70.8
14541,1222887,9908,8611,2012/2013,2012-11-18 00:00:00,DRAW,73.66666666666667,66.0,69.5,70.5,68.0,69.0,74.0,67.25
14542,1222891,9761,10217,2012/2013,2012-11-23 00:00:00,AWAY_WIN,65.75,66.75,65.0,68.0,70.0,70.0,69.2,65.8
14543,1222892,8464,9908,2012/2013,2012-11-24 00:00:00,HOME_WIN,68.75,65.75,70.5,67.66666666666667,73.0,68.0,70.25,63.666666666666664
14544,1222893,10219,8674,2012/2013,2012-11-24 00:00:00,DRAW,68.5,66.4,70.0,68.0,67.0,74.0,67.6,66.33333333333333
14545,1222894,8525,9791,2012/2013,2012-11-24 00:00:00,DRAW,64.0,63.75,67.0,64.0,71.0,61.0,69.57142857142857,64.0
